@relation weka_ready_dataset

@attribute Source_Port numeric
@attribute Destination_Port numeric
@attribute Protocol {ICMP,UDP,TCP}
@attribute Packet_Length numeric
@attribute Packet_Type {Data,Control}
@attribute Traffic_Type {HTTP,DNS,FTP}
@attribute Malware_Indicators {IoC_Detected,None}
@attribute Anomaly_Scores numeric
@attribute Alerts_Warnings {No_Alert,Alert_Triggered}
@attribute Attack_Type {Malware,DDoS,Intrusion}
@attribute Attack_Signature {Known_Pattern_B,Known_Pattern_A}
@attribute Severity_Level {Low,Medium,High}
@attribute Network_Segment {Segment_A,Segment_B,Segment_C}
@attribute Firewall_Logs {Log_Data,None}
@attribute IDS_IPS_Alerts {None,Alert_Data}
@attribute Log_Source {Server,Firewall}
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Hour numeric
@attribute DayOfWeek numeric
@attribute Source_IP_Numeric numeric
@attribute Dest_IP_Numeric numeric
@attribute Proxy_IP_Numeric numeric
@attribute Action_Taken {Logged,Blocked,Ignored}

@data
16307,12755,ICMP,354,Control,HTTP,None,10.59,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2022,4,26,14,1,2344850481,3251105662,0,Ignored
30570,50212,UDP,876,Control,FTP,IoC_Detected,4.38,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Server,2023,7,25,5,1,853435842,313946497,0,Logged
25983,4283,UDP,254,Data,HTTP,None,75.09,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2023,8,17,0,3,3623581665,2640051959,3368447790,Ignored
58743,25449,UDP,1100,Data,FTP,None,28.13,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Firewall,2022,6,7,9,1,3271040468,3469723506,0,Blocked
52181,46157,TCP,574,Data,FTP,None,26.7,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_A,None,None,Server,2021,10,24,19,6,864277388,813661311,0,Ignored
7193,39284,ICMP,167,Control,DNS,None,98.88,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2023,3,31,16,4,608593317,565813661,0,Logged
13042,10486,UDP,814,Control,DNS,IoC_Detected,81.92,No_Alert,Malware,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2023,2,2,22,3,1061240163,2441796119,2481572809,Logged
29637,50534,UDP,121,Data,FTP,None,31.48,No_Alert,Malware,Known_Pattern_A,High,Segment_A,Log_Data,None,Firewall,2022,10,20,14,3,3301061361,3607431109,0,Ignored
65102,45442,UDP,863,Control,HTTP,IoC_Detected,60.18,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2023,6,11,18,6,759079370,534935959,1212213072,Ignored
37151,12711,ICMP,187,Data,HTTP,None,70.62,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,None,Alert_Data,Server,2021,1,28,14,3,781230779,931700981,637794590,Logged
51862,11423,UDP,1347,Data,DNS,None,81.66,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_B,None,None,Firewall,2022,7,28,12,3,2076399929,1539478402,3242781084,Blocked
54995,28483,ICMP,709,Control,FTP,None,70.34,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_C,None,None,Firewall,2023,9,8,16,4,1472998193,1953223098,771283865,Blocked
42812,8453,ICMP,591,Control,DNS,IoC_Detected,1.19,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_A,None,None,Firewall,2021,8,22,15,6,1498266185,3469684782,3418603018,Logged
16640,37110,TCP,1043,Data,DNS,None,20.86,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Server,2021,8,20,11,4,2946270056,990833433,0,Ignored
5626,53262,UDP,226,Control,FTP,None,46.97,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_B,None,None,Firewall,2021,6,3,18,3,534253901,86207913,1156154309,Logged
49851,27301,ICMP,631,Control,FTP,None,23.82,No_Alert,Malware,Known_Pattern_A,High,Segment_A,Log_Data,None,Firewall,2021,3,19,20,4,2658681315,2517179155,0,Ignored
13197,54254,ICMP,609,Control,FTP,IoC_Detected,56,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,None,None,Firewall,2020,3,9,6,0,2088528202,802459157,3213908381,Logged
51264,36338,ICMP,1132,Data,HTTP,IoC_Detected,15.8,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Server,2021,2,8,0,0,173682437,1969343598,1307517267,Ignored
63406,8837,ICMP,941,Data,FTP,IoC_Detected,51,No_Alert,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2023,1,28,18,5,3150252944,2562807403,1677683440,Logged
46797,24409,ICMP,525,Data,HTTP,None,28.61,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_B,None,None,Firewall,2021,6,30,0,2,2674273125,581397679,1607086623,Logged
1753,16107,UDP,706,Control,HTTP,IoC_Detected,68.84,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_B,Log_Data,None,Firewall,2020,4,2,1,3,1480716084,357533162,0,Logged
59666,17863,UDP,1438,Control,DNS,None,61.62,No_Alert,DDoS,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Server,2022,4,8,10,4,2104481017,324224485,812057112,Logged
45243,43947,TCP,558,Control,DNS,None,64.44,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,None,None,Firewall,2020,3,21,4,5,1755059579,2286080155,3276755835,Ignored
63488,7024,ICMP,1485,Data,DNS,IoC_Detected,11.94,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,Alert_Data,Firewall,2023,6,30,9,4,3516999412,786602163,0,Ignored
26653,61828,UDP,1103,Control,DNS,None,91.04,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2020,9,8,0,1,3389734705,2660274010,0,Ignored
16791,13072,ICMP,192,Data,FTP,None,83.16,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_B,None,None,Server,2021,1,18,23,0,952679195,823705950,0,Logged
23731,61767,UDP,1307,Data,DNS,None,52.98,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,None,Alert_Data,Firewall,2022,4,25,15,0,873608824,130454186,0,Ignored
21488,29508,ICMP,882,Control,FTP,None,20.25,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2020,3,19,4,3,3566307231,58085285,0,Logged
13374,61256,TCP,1364,Control,HTTP,None,78.06,No_Alert,Malware,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Firewall,2022,12,10,16,5,1168390875,153067858,0,Blocked
53218,46503,TCP,1368,Data,FTP,IoC_Detected,0.12,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,None,Firewall,2022,6,30,11,3,989066453,1859430933,0,Logged
15241,28035,TCP,418,Data,HTTP,IoC_Detected,87.11,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,None,Alert_Data,Server,2020,6,8,7,0,3407999229,953991694,1325908810,Blocked
6583,50994,ICMP,878,Control,HTTP,None,13.21,No_Alert,DDoS,Known_Pattern_B,High,Segment_B,None,None,Firewall,2021,3,16,1,1,452396141,1430623573,478374600,Blocked
1069,27287,UDP,1358,Data,HTTP,None,17.75,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2021,2,1,3,0,3755304559,1528051061,2431847076,Ignored
59250,54771,UDP,721,Data,HTTP,None,7.38,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2022,11,18,22,4,742638188,1243766511,3399347537,Ignored
3816,53453,TCP,1084,Control,DNS,IoC_Detected,53.02,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Server,2021,12,25,17,5,1336607131,2044318677,0,Logged
63776,58671,UDP,399,Control,HTTP,None,53.91,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2022,3,22,11,1,3146669880,1694343903,0,Logged
31713,13845,ICMP,980,Data,FTP,IoC_Detected,27.15,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_A,Log_Data,None,Firewall,2020,6,19,2,4,2554410808,136228975,810731121,Blocked
57940,21434,UDP,1144,Data,FTP,IoC_Detected,69.65,No_Alert,Malware,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2022,12,13,17,1,2252251258,842382717,158672089,Ignored
4033,47128,TCP,423,Control,FTP,None,29.25,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_C,None,None,Server,2023,3,26,11,6,3524415269,737839569,658294996,Blocked
39822,55660,ICMP,580,Data,FTP,IoC_Detected,20.55,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2022,9,28,14,2,3691634628,187136114,2013659506,Ignored
21364,7436,ICMP,770,Data,FTP,None,85.22,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Server,2020,7,16,12,3,663581642,1829367915,0,Logged
54091,17340,UDP,308,Data,DNS,IoC_Detected,40.87,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2022,10,22,4,5,3312971756,1204547500,0,Logged
56288,33177,ICMP,438,Data,DNS,IoC_Detected,19.3,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Firewall,2020,12,28,10,0,238762058,1266073234,768332456,Blocked
19944,51870,TCP,587,Control,DNS,IoC_Detected,53.08,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2020,12,23,16,2,2636570999,1871536564,0,Blocked
61939,60901,TCP,665,Control,DNS,IoC_Detected,50.59,No_Alert,Malware,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Firewall,2022,9,13,14,1,2693971742,3431029707,0,Ignored
5617,22614,UDP,717,Control,HTTP,IoC_Detected,71.35,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_C,None,Alert_Data,Server,2021,2,15,5,0,3494243692,1946964084,1801914829,Ignored
21202,63110,ICMP,1407,Control,FTP,IoC_Detected,88.21,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,None,Firewall,2021,10,28,22,3,366272254,3154474531,0,Logged
6968,31173,TCP,1090,Data,FTP,None,2.09,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_C,Log_Data,None,Firewall,2020,6,8,21,0,1749771517,212020488,1444659985,Ignored
45151,33913,ICMP,381,Control,FTP,IoC_Detected,67.74,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Firewall,2022,11,6,5,6,3037508210,87426013,0,Logged
61227,23677,ICMP,802,Data,FTP,None,40.88,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2022,4,23,6,5,3081542776,2634371909,0,Ignored
9697,19057,TCP,574,Data,FTP,IoC_Detected,68.95,No_Alert,DDoS,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2021,1,28,2,3,1255726686,2330350778,0,Ignored
10057,33783,UDP,1152,Control,DNS,None,47.58,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_B,None,None,Firewall,2021,9,7,23,1,2475770240,126167535,1997009509,Ignored
40356,33067,UDP,350,Data,DNS,None,28.97,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Firewall,2020,10,8,21,3,1712799746,3093523384,3553355264,Ignored
24450,40274,TCP,1240,Data,DNS,IoC_Detected,8.21,No_Alert,Malware,Known_Pattern_B,Low,Segment_A,Log_Data,None,Firewall,2022,9,27,9,1,505228392,936521861,1605505101,Blocked
9225,42698,TCP,591,Data,HTTP,None,12.55,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Server,2021,6,5,3,5,2477591300,3054202376,0,Blocked
8624,52609,TCP,497,Control,DNS,None,14.2,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_A,None,Alert_Data,Firewall,2021,3,31,11,2,3442359144,800515351,2802236885,Ignored
4605,46797,UDP,185,Control,HTTP,None,42.76,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Server,2020,4,17,0,4,3054897918,536062320,0,Logged
40124,23142,TCP,72,Data,FTP,None,6.09,No_Alert,Intrusion,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2023,10,2,3,0,3468058221,2885092508,0,Blocked
47241,19795,TCP,363,Data,DNS,None,0.19,No_Alert,DDoS,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Server,2023,3,15,4,2,3194869452,2412654850,3235215414,Logged
31749,56290,TCP,305,Control,DNS,IoC_Detected,59.04,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,None,Firewall,2023,4,29,3,5,2950945536,2949409752,505621740,Blocked
39097,11281,UDP,1201,Data,FTP,IoC_Detected,7.62,No_Alert,Malware,Known_Pattern_A,Medium,Segment_B,None,None,Server,2020,10,26,1,0,3613844516,830375345,0,Blocked
47361,25611,UDP,638,Data,HTTP,None,33.73,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2023,2,5,1,6,2396881084,1081112166,0,Ignored
62568,43207,ICMP,1428,Data,DNS,IoC_Detected,23.75,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2020,4,25,6,5,2034572042,2631908888,0,Logged
64069,17764,TCP,863,Control,DNS,IoC_Detected,81.2,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Server,2021,8,5,14,3,1478252329,2048237266,0,Blocked
47307,22903,ICMP,283,Data,FTP,None,43.69,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,None,Firewall,2022,2,22,5,1,1606185856,1856947427,2340658732,Logged
49233,57114,TCP,556,Control,DNS,IoC_Detected,71.76,No_Alert,Malware,Known_Pattern_A,High,Segment_B,None,Alert_Data,Firewall,2022,3,16,13,2,1050427557,3640298890,2582284355,Logged
28163,54197,TCP,482,Control,DNS,IoC_Detected,93.61,No_Alert,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2021,9,11,13,5,3235452200,576751401,0,Logged
44775,28188,TCP,1158,Control,FTP,None,38.07,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Server,2022,10,16,5,6,3338246549,2554441664,2364250472,Blocked
24411,28104,UDP,791,Control,HTTP,IoC_Detected,59.34,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2021,3,14,1,6,1861127781,2780278147,0,Logged
4226,25237,ICMP,956,Data,HTTP,None,12.72,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2021,1,30,22,5,3338767489,1834586666,0,Logged
57999,55997,UDP,195,Control,DNS,IoC_Detected,88.25,No_Alert,Malware,Known_Pattern_B,High,Segment_C,None,None,Firewall,2021,1,1,11,4,3441754248,1391703234,2025700776,Blocked
52233,37396,TCP,960,Data,FTP,IoC_Detected,13.57,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Firewall,2020,8,8,6,5,2234375550,1531575388,2226357155,Blocked
30658,5272,UDP,670,Control,DNS,None,73.58,No_Alert,Malware,Known_Pattern_A,Medium,Segment_C,Log_Data,None,Firewall,2021,10,22,15,4,2801652828,1468946418,895413139,Logged
16161,30577,TCP,432,Data,DNS,None,30.26,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,None,None,Server,2020,9,21,20,0,2238532701,1942663490,250054850,Ignored
51950,27368,UDP,558,Control,FTP,IoC_Detected,84.4,No_Alert,Malware,Known_Pattern_B,High,Segment_A,None,None,Firewall,2021,11,2,5,1,202452715,1093410807,2700983307,Logged
13125,15039,UDP,969,Control,FTP,IoC_Detected,48.49,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,None,None,Server,2020,6,10,3,2,3192919122,113851936,0,Logged
12234,19426,UDP,1089,Data,HTTP,IoC_Detected,76.24,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2023,1,6,0,4,3070738099,2629000463,2016029394,Logged
29590,33277,TCP,992,Control,FTP,None,41.04,No_Alert,Intrusion,Known_Pattern_B,High,Segment_B,Log_Data,None,Firewall,2023,4,3,13,0,2062364424,1412987069,0,Ignored
3205,25333,UDP,1418,Data,HTTP,None,96.96,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,None,Firewall,2022,10,5,23,2,2819829987,101658294,791403503,Blocked
24743,13223,UDP,1483,Control,FTP,None,63.6,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2020,7,14,16,1,340758885,1519728955,1064401497,Blocked
7954,19350,TCP,1104,Data,FTP,IoC_Detected,64.34,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Firewall,2022,8,8,15,0,2199322332,2723825756,3470306892,Logged
12945,23374,ICMP,514,Data,HTTP,None,52.99,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2023,6,8,19,3,999067710,3265670488,0,Ignored
26735,50914,UDP,636,Control,FTP,IoC_Detected,84.7,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Firewall,2020,8,12,0,2,3573392575,289283502,0,Logged
54492,43337,UDP,358,Data,HTTP,IoC_Detected,11.33,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,None,None,Server,2023,2,20,15,0,2868692131,2055133492,0,Logged
47759,5860,UDP,1061,Control,FTP,IoC_Detected,4.59,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2022,5,28,2,5,1810256353,687556863,1344359246,Blocked
12441,32298,UDP,107,Control,FTP,IoC_Detected,56.53,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Firewall,2021,5,5,0,2,872883795,3739034009,781944689,Ignored
7389,39326,UDP,911,Data,HTTP,None,77.28,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Firewall,2022,12,25,16,6,3125718388,2208951349,0,Blocked
24913,3631,ICMP,1065,Control,HTTP,None,27.08,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,None,Firewall,2021,4,27,4,1,2095754033,2837866557,486951846,Ignored
17262,5677,TCP,932,Control,DNS,IoC_Detected,78.61,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Server,2022,9,28,1,2,1411564300,2445260562,0,Blocked
14923,43610,TCP,308,Data,DNS,IoC_Detected,47.7,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,None,Server,2023,6,23,18,4,1035822342,2880682095,0,Ignored
48806,52016,UDP,840,Control,FTP,None,38.2,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2022,12,18,3,6,3696525669,913947933,0,Blocked
10741,49591,TCP,802,Data,DNS,None,93.93,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2020,3,4,1,2,1838098129,1343743932,612819671,Logged
20194,30966,TCP,1163,Data,DNS,IoC_Detected,29.42,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_B,Log_Data,None,Firewall,2023,3,13,13,0,3569804067,222583557,1694236943,Ignored
32012,18739,UDP,798,Control,HTTP,None,53.56,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Server,2020,12,29,17,1,2721447364,2697353112,2051762487,Ignored
45316,47326,UDP,1335,Control,HTTP,IoC_Detected,82.65,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Server,2022,8,10,22,2,2707932041,866964600,0,Logged
60497,34238,TCP,452,Data,FTP,IoC_Detected,71.97,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2020,6,7,12,6,2837619430,437845394,2042808411,Ignored
23834,31798,TCP,195,Data,FTP,IoC_Detected,96.27,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,None,Server,2022,9,22,7,3,405361760,2345071014,2400378704,Logged
15387,8058,UDP,1436,Control,FTP,None,68.14,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2020,4,21,1,1,3454436683,1787131497,1777415415,Blocked
30448,53028,ICMP,745,Data,FTP,None,92.72,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_C,None,None,Firewall,2020,2,11,15,1,3378168839,1048873265,160686434,Blocked
27138,1927,ICMP,786,Control,HTTP,IoC_Detected,31.48,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,None,None,Server,2020,6,8,2,0,191012804,1933334156,0,Ignored
4130,3321,TCP,1073,Data,DNS,IoC_Detected,58.78,No_Alert,DDoS,Known_Pattern_B,Low,Segment_B,None,None,Server,2021,3,28,17,6,3362987315,1451966574,2635014764,Logged
65267,65005,ICMP,1263,Data,DNS,IoC_Detected,83.48,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_A,Log_Data,None,Server,2022,12,23,18,4,1662740492,1279882587,0,Blocked
46390,14372,TCP,448,Data,HTTP,None,47.77,No_Alert,DDoS,Known_Pattern_A,High,Segment_C,None,Alert_Data,Server,2023,5,15,11,0,2854469605,3123904695,3633263335,Ignored
22473,54864,UDP,1135,Data,HTTP,None,5.52,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Firewall,2023,2,3,16,4,2083650343,107856400,0,Blocked
4779,28052,ICMP,1481,Control,HTTP,None,84.48,No_Alert,Intrusion,Known_Pattern_A,High,Segment_B,None,Alert_Data,Firewall,2021,7,26,7,0,2308110674,269006470,0,Logged
42942,53525,ICMP,666,Control,HTTP,IoC_Detected,78.02,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2022,5,26,1,3,1606933008,2941787907,0,Blocked
3307,61720,ICMP,382,Data,HTTP,IoC_Detected,54.7,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2023,3,1,19,2,1312967540,242210152,2860809668,Logged
32420,21108,UDP,287,Control,FTP,IoC_Detected,19.4,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Firewall,2022,2,26,2,5,1525829346,3340699017,0,Blocked
19122,39915,TCP,1230,Control,FTP,IoC_Detected,72.02,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,None,None,Firewall,2021,7,20,23,1,892869574,2024581447,2167194902,Ignored
54323,14787,TCP,782,Control,HTTP,IoC_Detected,75.69,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2021,5,31,14,0,798113629,1817292479,1446137341,Logged
25835,12903,ICMP,1029,Data,FTP,None,18.39,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,None,Alert_Data,Firewall,2023,10,2,8,0,1658273927,495438285,2695345567,Ignored
24373,57087,ICMP,603,Data,FTP,None,89.48,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2022,12,19,9,0,3722282667,3462337789,0,Ignored
41087,20199,TCP,160,Data,FTP,None,70.46,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2023,7,25,7,1,1595676732,877867503,1414659148,Logged
41226,33992,TCP,1303,Control,FTP,None,3.03,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2020,8,27,14,3,1962055026,3309034973,0,Ignored
43345,13162,UDP,924,Data,FTP,None,41.48,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_A,Log_Data,None,Server,2020,9,24,8,3,2482612913,1488762572,1744574358,Logged
7435,8750,ICMP,1229,Control,FTP,None,37.26,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_A,None,Alert_Data,Firewall,2021,7,27,20,1,211184086,2059636983,1981869165,Logged
14363,3300,UDP,1247,Data,FTP,None,51.6,No_Alert,Intrusion,Known_Pattern_B,High,Segment_C,None,Alert_Data,Firewall,2020,10,24,0,5,1812892975,3352970252,0,Blocked
46676,50401,UDP,457,Data,FTP,None,48.87,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,None,Alert_Data,Server,2022,2,6,3,6,1803700927,3132438413,0,Blocked
23227,13032,TCP,553,Data,HTTP,None,40.65,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,None,Server,2020,6,14,8,6,1477164282,1110810393,0,Logged
14718,15795,TCP,1458,Control,DNS,IoC_Detected,90.68,No_Alert,Intrusion,Known_Pattern_A,High,Segment_B,None,Alert_Data,Firewall,2020,12,5,5,5,2236029268,209221161,0,Blocked
26947,63171,TCP,628,Control,DNS,IoC_Detected,18.88,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_A,None,None,Firewall,2022,1,15,20,5,287130725,346168824,2462911046,Ignored
6346,22873,TCP,108,Control,DNS,IoC_Detected,53.49,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2023,7,23,22,6,1788351449,1323470632,0,Ignored
51197,25367,TCP,899,Control,HTTP,None,62.22,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2022,12,25,2,6,730796118,957368225,0,Logged
26858,8571,UDP,704,Data,HTTP,IoC_Detected,28.02,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Firewall,2023,9,5,5,1,823523217,530557658,0,Ignored
45792,35139,TCP,791,Data,FTP,IoC_Detected,66.54,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,None,None,Server,2020,10,26,16,0,1668431407,2583656077,463274710,Ignored
48640,4219,TCP,1229,Data,HTTP,None,58.91,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,Alert_Data,Server,2020,4,30,16,3,3618761162,3390248652,3581058327,Blocked
61497,8702,ICMP,325,Control,DNS,None,11.23,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2021,6,22,6,1,3390982006,3374978273,1909351293,Ignored
13564,18879,ICMP,835,Control,HTTP,None,47.42,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_A,None,None,Server,2021,2,12,1,4,3658865114,372521990,0,Logged
60277,11283,TCP,721,Data,FTP,IoC_Detected,64.61,No_Alert,Malware,Known_Pattern_A,Low,Segment_C,Log_Data,None,Firewall,2021,9,1,11,2,911921052,1363109553,0,Blocked
54090,21666,ICMP,1162,Control,FTP,IoC_Detected,22.56,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,Log_Data,Alert_Data,Firewall,2020,9,24,4,3,589246608,84540421,0,Logged
56333,40268,TCP,920,Control,FTP,IoC_Detected,70.63,No_Alert,DDoS,Known_Pattern_A,High,Segment_B,None,None,Server,2021,8,10,22,1,2052655159,1176962995,3243611699,Blocked
8385,58638,UDP,635,Data,DNS,None,67.04,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_B,None,Alert_Data,Server,2020,2,23,18,6,953268329,55241020,0,Logged
9371,1702,TCP,861,Control,HTTP,None,45.55,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Firewall,2021,8,10,10,1,1551313098,2637230121,0,Ignored
