@relation water_quality_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
7.03404,198.183184,22770.872449,7.250429,329.858027,414.413502,14.306305,67.013538,3.990894,1
7.081727,194.504697,22139.724694,7.053862,333.851005,425.89279,14.317478,67.413204,3.966659,0
7.183187,197.648727,21756.285533,7.16272,333.20561,427.524822,14.214986,67.361401,3.956483,0
7.120918,198.522027,22131.569324,7.095177,331.689512,424.089583,14.108157,67.000713,3.947543,0
7.114623,196.211385,21245.596028,7.153983,333.175877,429.140078,14.511314,65.865487,3.94289,0
7.039233,193.047142,21153.952868,7.041255,333.258504,431.071127,14.446456,66.656661,3.944322,0
7.082211,195.39803,21871.199464,7.056,328.788391,427.155846,14.326251,66.552913,4.001603,1
7.242336,197.240598,22535.93239,7.086517,336.029253,415.175171,14.329797,66.157978,3.937176,1
7.013147,198.449094,22153.614009,7.097292,335.538588,432.857889,14.277464,66.233624,3.928569,0
7.093394,195.175895,21771.640406,7.103359,335.333176,424.552496,14.342459,66.115856,3.932156,1
7.166492,197.358474,22522.074709,7.154628,331.891925,425.561674,14.245161,65.822611,4.025629,1
7.069797,198.147225,22407.575399,7.250359,333.301227,429.521661,14.503918,67.704981,4.006381,1
7.175138,194.601865,22986.683754,7.274236,332.909618,427.751592,14.482552,67.516674,4.03029,1
2.128531,192.696422,24905.284521,7.75777,383.519892,473.550065,14.286493,56.34783,3.842109,0
7.203851,196.739542,22313.236921,7.072337,336.056997,428.752551,14.398548,66.977005,4.01275,1
7.113999,194.645626,22031.938966,7.287754,334.057981,430.280163,14.570346,67.225555,3.963189,1
7.423586,180.453871,34451.984214,7.930651,303.790134,429.859999,7.665923,66.700476,3.365397,1
7.075555,198.341453,22325.858822,7.07105,330.760944,428.371753,14.313248,67.010907,4.006691,1
7.191587,193.798209,21313.235876,7.147825,335.375468,429.491689,14.265244,65.552385,3.955362,0
6.83606,205.667718,18321.327502,6.712854,297.837188,494.484249,13.808923,70.714225,4.952508,0
6.977128,195.645393,22190.758128,7.122002,335.480537,423.28851,14.573059,66.215486,3.887751,0
7.131054,194.675348,22233.893365,7.129457,332.302184,422.075884,14.372685,64.604163,3.924025,1
7.077472,196.498831,21965.501374,7.282808,331.767442,426.898046,14.266578,65.979524,4.005638,1
7.294364,191.77362,41569.951985,5.311112,321.320551,342.501387,13.792535,54.463525,3.336582,0
6.905515,192.865205,21671.174269,7.05088,337.295314,430.244687,14.623248,66.504348,3.938379,0
7.202942,192.682882,22922.036455,7.110699,336.001611,430.008116,14.365881,66.653149,4.026006,1
7.137102,195.845261,21718.691893,7.240045,334.317317,419.896371,14.227507,65.826907,3.939964,1
7.044571,196.468164,22779.029135,7.175155,336.172148,423.745814,14.317071,66.296692,4.040572,1
7.058715,201.02414,21484.668267,7.366491,331.96375,420.808002,14.217789,67.495026,3.971133,1
8.506979,197.745141,20098.199518,6.456556,344.127253,555.919796,9.028359,78.933096,3.881794,0
7.076697,195.555702,22666.377092,7.101818,331.602257,420.6428,14.371549,65.10577,3.956305,1
7.098249,194.976126,21642.157633,6.934999,333.994716,421.796826,14.371943,66.833693,3.878072,0
7.241148,196.614458,22322.719924,7.213477,329.492717,426.477384,14.10532,64.677878,3.968313,1
7.169795,196.65215,22384.519447,7.144436,332.836953,418.921698,14.275841,66.722298,4.020692,1
7.109477,196.105242,21670.654423,7.150358,339.098284,423.881388,14.531517,66.101798,3.90331,0
7.20404,194.688024,23117.022528,7.351212,332.203766,424.031706,14.209874,65.250306,3.985765,1
7.0719,195.907665,20703.960549,7.108354,333.488491,433.206826,14.346329,67.146947,3.981425,0
7.05465,197.671786,22582.390206,7.129477,331.915554,425.290135,13.956109,66.191604,4.034746,1
7.010995,193.353995,21798.886257,7.264475,329.503277,427.706391,14.264058,66.855771,3.980407,1
7.246157,195.531154,22019.865625,7.110503,334.076366,418.71604,14.224001,67.111218,4.004233,1
7.220751,199.154076,23005.34747,7.176333,332.563154,425.979868,14.132718,66.490279,3.969979,1
7.124174,195.163334,21583.37032,7.001845,331.920727,429.016531,14.423756,66.367076,3.984852,0
7.111763,195.699311,21882.71552,7.119312,332.406798,422.484076,14.200495,66.87116,3.973773,1
7.080838,194.275729,22629.641616,7.165241,331.886008,426.260441,14.297567,65.769617,4.037131,1
7.063958,193.979441,21335.760026,7.172299,332.36018,426.344914,14.154324,66.109686,3.975142,0
5.574117,193.158076,17546.403256,9.219973,366.197418,538.532518,13.951332,67.142033,5.152528,0
7.204408,197.170449,20639.177064,6.972768,332.269578,429.043028,14.061352,66.891322,3.93964,0
7.846058,224.058877,23264.109968,5.922367,300.40262,387.971336,13.406737,43.075186,2.487969,0
6.957882,195.818195,21067.401805,7.090928,332.353465,428.315692,14.157541,65.988423,3.941081,0
7.051731,193.289586,21988.742864,7.177875,335.309389,422.640483,14.224047,66.173629,3.962194,1
7.130605,196.097247,22116.146972,7.056628,335.254961,426.676872,14.323697,65.442275,3.969989,0
7.112699,195.853576,21065.097077,7.109328,336.155337,429.119491,14.239314,66.624394,3.952969,0
7.119161,195.476591,22255.043046,7.240986,332.365304,424.975096,14.533715,66.837291,3.976517,1
6.997137,195.895863,22872.504143,7.300051,335.307822,418.850476,14.229408,65.278117,4.000245,1
7.274893,198.904656,21373.019975,7.001228,336.319965,420.698184,14.754741,67.10922,3.898839,0
7.247219,196.072149,21901.606537,7.116429,335.308573,425.290297,14.48614,66.179767,3.996559,0
7.138818,197.531868,22659.448148,7.192596,329.188054,428.309844,14.319663,67.00635,3.991316,1
7.076809,195.768843,21463.1891,7.0703,332.16793,426.180344,14.422097,66.073285,4.011962,0
7.014856,194.111735,23479.516712,7.15368,328.625382,426.277331,14.227307,66.976053,4.013267,1
7.142859,194.837814,22319.366811,7.133759,326.51464,429.40858,14.058517,65.692736,4.043878,1
7.749774,229.489767,21995.068068,7.748921,320.440664,398.544763,18.202916,41.064247,4.317186,1
7.130375,196.734097,21852.016748,7.156337,333.871288,433.930449,14.469431,66.182298,3.929887,0
7.165006,191.899599,22398.85825,7.148207,332.98664,416.282457,14.470309,67.666127,4.002923,1
7.192599,198.024523,22988.961641,7.081939,332.532439,420.872422,14.031009,66.69951,4.061138,1
7.252366,196.318712,23150.920788,7.17807,328.80037,425.653198,14.228661,66.182254,4.019261,1
7.0597,194.570469,22351.84747,7.114526,331.637266,425.023618,14.25807,66.912505,3.924133,1
7.028769,194.286606,21236.628843,7.164298,335.049603,432.151026,14.385632,65.300065,4.023705,0
6.865125,216.744458,13529.038758,5.618492,402.313427,553.616733,15.692771,86.378082,3.955154,0
6.208016,153.221106,17358.796365,8.214939,328.282029,481.195673,14.274092,62.718199,4.334616,0
7.043509,194.736554,22013.017793,7.041822,333.00488,424.145249,14.310456,66.188853,4.018471,1
7.131076,196.320909,22759.074646,7.109209,335.469008,429.989197,14.214176,65.487114,3.981722,0
7.042851,194.626029,21515.719166,7.173835,330.88702,419.433262,14.15928,67.637835,3.953329,0
7.157308,197.927069,21317.579197,7.105672,331.150856,428.902294,14.540789,66.175747,3.918187,0
7.070404,193.954952,23035.220042,7.075602,335.712757,421.331925,14.228918,66.139228,3.996499,1
7.144531,196.731874,21278.923756,7.120979,332.840164,427.153556,14.470626,66.541443,3.918842,0
7.104355,195.526702,21274.499692,7.178147,333.065896,427.54336,14.192486,65.47944,4.002016,0
6.993776,195.736144,21583.908579,7.010789,333.081755,430.434451,14.450955,66.105007,3.973505,0
6.974625,196.658943,21277.154895,7.032069,332.647186,427.013706,14.164356,66.950449,3.930612,0
7.10971,194.209115,22261.575283,7.102959,332.837989,425.399938,14.113067,67.798718,3.947914,1
7.038296,198.309789,21474.461552,7.027838,334.778192,426.890327,14.125395,65.840697,3.93968,0
7.182851,199.163637,22519.605115,7.206374,331.374735,434.398348,14.494155,67.958496,3.956947,1
7.108412,196.360265,22517.78944,7.241043,331.476827,417.71014,14.018237,66.552923,3.936223,1
7.136771,195.953215,22985.132061,7.154516,333.231687,422.657387,14.12442,67.418495,3.979256,1
7.032755,196.269485,22070.21991,6.993465,331.036263,424.457854,14.671533,66.573859,3.984538,0
7.034553,198.748832,21711.727387,7.101873,332.961653,427.155427,14.551137,65.722225,4.017714,0
7.141292,193.908621,22726.747571,7.069293,332.961477,426.328681,14.186039,65.573097,3.975331,0
7.143995,195.851296,21965.678454,7.262986,332.430274,420.518361,14.212328,66.464686,3.980325,1
6.995344,197.199585,22019.109415,7.114109,333.850573,424.529006,14.450046,66.591716,3.959537,0
7.765636,173.185569,13736.342036,6.984102,359.8137,355.998026,11.515123,39.550476,3.21445,0
7.052447,197.37912,21862.062592,7.077698,333.287384,426.178126,14.515773,66.674565,3.949379,0
7.105886,197.201753,22821.228538,7.250742,333.364698,424.381434,14.331641,67.897507,4.040002,1
7.120947,196.430824,22063.459658,7.123681,326.898932,429.065845,14.355391,66.66203,3.887331,1
7.238568,195.81551,20772.526015,7.131464,331.930465,422.666182,14.206787,66.331058,3.935177,0
6.028101,262.808478,17150.10055,9.37839,380.30135,514.545672,20.637599,76.529077,4.080786,1
4.933106,162.184382,27771.080134,7.757702,317.935411,493.304069,14.261743,77.142104,1.45,0
7.161592,195.527247,23136.39282,7.187721,332.49103,422.249924,14.130426,67.016443,3.951351,1
7.22254,193.945566,22936.340275,7.146796,331.84847,422.926783,14.118264,67.074664,3.9404,1
7.146017,196.045658,22322.298967,7.094686,335.24022,425.721438,14.433495,65.598442,3.969607,0
6.985873,196.516623,21309.707539,7.078891,332.341671,422.69671,14.294704,66.648053,3.899009,0
6.800119,242.008082,39143.403329,9.501695,187.170714,376.456593,11.432466,73.777275,3.85494,1
7.112155,195.35735,22796.556224,7.043104,334.895422,423.650151,14.175585,66.550733,3.98862,1
7.183044,194.721921,22006.614135,7.208952,331.515645,421.111887,14.258069,66.044418,4.018423,1
6.990938,195.291843,21388.26732,7.174777,335.867026,429.914184,14.367374,67.513231,4.003953,0
7.028626,193.36463,21320.284572,7.074765,334.871536,429.806438,14.226233,66.614043,3.917888,0
7.189484,197.105306,21602.166832,7.079214,334.262031,430.918036,14.178601,65.965313,3.931091,0
7.03115,199.610902,22692.234802,7.036241,332.887761,418.721418,14.443821,68.257077,3.923697,1
6.949484,193.153191,22144.144303,7.029204,333.773305,426.048476,14.600693,66.485516,4.068954,1
7.027316,198.297931,21306.876163,7.081844,334.35923,429.555872,14.565241,65.459969,3.962567,0
7.036377,197.338207,21347.659173,7.120909,334.448841,428.631034,14.460959,66.666667,3.975249,0
7.191261,196.008803,21633.575175,7.146584,332.718569,428.664617,14.369434,65.210168,4.017113,0
7.086498,194.527898,22460.600048,7.10482,326.686105,430.0695,14.182633,66.012997,3.92754,1
6.98323,195.836334,21608.057828,7.242059,329.780588,420.9146,14.262589,66.168686,4.011634,1
7.108828,196.373957,21095.208825,7.021376,333.181486,422.681604,14.350874,64.799029,3.996568,0
7.137429,210.50275,17506.608803,7.304928,301.642004,304.239481,13.076007,64.230942,2.964181,1
7.61812,202.715501,44539.738323,5.816216,338.07007,459.07842,13.351652,73.601918,3.7697,1
7.057215,197.232675,21275.233682,7.137223,335.112089,424.265104,14.348965,66.541774,3.959693,0
7.141823,197.129383,22363.902447,7.068251,336.680232,428.685556,14.41081,66.608768,3.953686,1
7.191188,197.813383,22496.663912,7.197663,330.123336,426.767976,14.256436,66.887572,3.980579,1
7.078853,198.178529,22761.50775,7.365524,330.417911,423.863956,14.365921,66.663433,3.953068,1
7.164372,198.764983,21373.046574,7.106161,333.532941,426.941463,14.443329,65.498145,3.934809,0
7.291888,127.544297,27784.048484,9.754476,247.335412,439.649329,17.285042,59.55633,5.328713,1
7.083342,196.831582,21591.529113,7.056396,334.640218,429.583152,14.529,67.352838,3.982976,0
7.195805,196.343878,23140.091161,7.055477,333.22328,425.556844,14.188591,67.061417,4.005199,1
7.000716,195.058155,21540.811695,7.032628,332.132995,425.505904,14.558546,65.550079,3.913345,0
11.898078,228.132673,8296.550611,9.899637,346.64975,500.16921,15.486862,63.52946,3.024968,1
7.071583,197.12687,21629.108784,7.201623,328.086401,426.796168,14.025077,67.32639,4.016173,1
7.01823,193.537942,21334.956983,7.181602,331.225171,428.259816,14.220629,65.255977,3.916572,0
7.003843,197.023564,20812.953792,7.16572,336.324579,421.74259,14.449205,65.795387,3.918071,0
7.069035,199.376046,22176.204968,7.201521,334.167668,433.242371,14.266329,67.033852,3.953993,1
7.157438,196.276846,23044.786139,7.404235,330.972083,424.115621,14.227883,66.417423,3.979507,1
7.100302,192.4367,22351.734627,7.099161,330.384058,429.517695,14.191934,67.338218,4.071982,1
8.257597,208.404166,20109.02627,6.230582,235.770982,528.068658,14.410778,74.984937,4.528575,1
7.273293,192.341841,21537.746595,7.034871,336.133798,421.622904,14.289327,65.67851,3.931753,0
7.198531,197.591727,22673.771492,7.094482,335.460878,422.430281,14.432914,66.430041,3.981504,1
7.165807,195.426081,20776.924096,7.06452,332.34017,423.492584,14.026771,67.174529,3.963645,1
7.071059,191.10184,22802.585827,7.335333,325.284276,417.601525,14.330167,66.464429,3.920994,1
9.23944,212.569076,14829.624212,7.17292,324.128915,575.421968,16.58112,66.88527,3.471971,1
7.05307,195.207054,21428.717363,7.218977,335.640298,428.655281,14.579377,66.456774,3.959639,0
7.193254,195.618052,22604.019072,7.17213,332.362968,424.409224,14.328294,67.990151,4.071329,1
7.26693,196.027373,23015.154505,7.181885,332.42829,422.596607,14.275347,67.990992,4.074488,1
7.178809,195.728438,22417.128174,7.11243,329.771761,419.343322,14.404321,66.24772,4.010519,1
7.05428,194.572175,23444.065822,7.267236,338.448515,432.510821,14.418142,67.254487,4.016859,1
5.913755,175.326062,12044.624691,8.368785,347.880372,380.967166,12.530827,65.194053,4.023776,1
7.245854,193.366829,22620.59915,7.224537,328.226383,431.905459,14.554259,66.965366,3.950166,1
7.154261,196.78365,21078.164222,7.098719,332.593387,426.367227,14.483261,65.629816,4.051935,1
7.105065,197.368216,21577.329971,7.016506,334.620325,429.542062,14.587101,65.499976,3.98205,0
7.026332,196.168394,21513.313627,7.147448,331.75139,427.235214,14.483817,65.907563,3.918475,0
7.129425,178.372352,25840.578888,7.487823,312.982727,323.298915,16.406156,69.157609,3.418611,1
7.113521,196.695117,22076.56633,7.041748,330.373911,427.076403,14.529614,65.786411,3.944792,0
7.190052,193.326814,22560.423308,7.141352,335.157239,420.112454,14.559249,65.571996,3.981322,1
7.030603,196.796653,22388.261644,7.137257,330.787025,421.941554,14.626585,66.109804,3.932922,0
7.076419,198.419723,22536.855703,7.103921,331.558549,428.770852,14.563032,66.674276,4.044408,1
6.961268,195.58858,21464.481752,7.126382,334.396597,418.352819,14.461051,66.390353,3.920003,0
5.814564,184.541709,29382.335258,6.051233,348.352374,405.621375,18.748201,82.186737,4.131912,0
7.076614,197.566698,22674.812053,7.175715,331.813048,425.602575,14.565567,66.028713,4.020289,1
6.977424,194.616075,21536.469161,7.197685,334.421526,424.698925,14.208695,66.078233,3.992845,0
7.027521,198.737439,22916.55181,7.17782,331.733088,425.63895,14.114627,65.072433,3.965067,1
7.142947,193.915397,22230.805851,7.249453,332.291405,421.595501,14.311852,65.400165,4.011652,1
4.560917,165.773119,22939.144377,7.988232,352.793528,323.783277,13.56415,79.316585,4.123622,0
5.941943,249.163567,14778.032875,6.390679,335.796082,517.546817,15.931879,66.551419,4.302179,1
6.885901,198.945616,22492.449688,6.970529,331.960406,424.541205,14.360608,65.613356,3.947501,0
7.156376,196.70631,21479.023972,7.096781,333.756049,427.630383,14.496749,66.316899,4.071132,0
6.969659,194.394116,22622.417553,7.159793,334.90733,426.047867,14.367355,65.525104,3.949784,0
8.238879,198.213405,11451.312217,5.30899,309.329423,401.063764,13.243329,81.19771,2.784713,0
7.22458,193.060681,21011.797823,7.067383,335.712687,424.099725,14.724689,67.535773,3.962472,0
8.163074,162.231846,10494.573369,8.087496,423.952028,487.318346,16.011608,69.976719,4.128193,0
7.223991,195.599886,22635.786896,7.163096,333.161027,427.1992,14.167209,65.952021,4.024605,1
7.13195,196.532692,21757.03594,7.113923,332.554071,434.612116,14.283911,65.979846,3.972903,0
7.166411,194.949154,21927.582581,7.170438,328.209915,428.747797,14.321781,65.714848,4.021448,1
7.301563,177.662895,23441.267143,9.107017,326.29063,478.467047,14.003396,55.183347,2.774961,0
7.078659,232.581848,26177.789508,3.914353,334.161127,380.459918,9.633631,41.95194,3.69664,0
7.080694,197.082968,21172.538398,7.101763,333.89735,430.847955,14.352173,66.273526,3.977355,0
7.17776,194.726558,22257.679713,7.199237,332.894803,434.072942,14.365497,66.703844,3.994172,1
6.73985,197.374482,34702.417848,5.869685,261.068006,390.046573,17.757917,91.384605,4.37963,0
7.466558,212.81603,16679.673622,5.436264,366.601344,358.909589,6.13421,46.655429,4.991675,1
7.102724,195.693453,22834.546315,7.165731,335.956826,423.763277,13.884097,65.926407,4.069974,1
7.218985,197.443578,22094.901273,7.130964,330.340667,417.974998,14.485486,66.33959,3.96503,1
6.539546,215.445204,28979.767601,7.015365,312.335472,426.083479,17.950001,54.983878,4.076403,1
7.155261,194.94987,22099.783487,7.165523,331.905863,430.969505,14.16278,67.305598,4.017296,1
7.02055,195.875696,21739.730309,7.107426,330.978381,419.098892,14.653147,66.324713,3.971402,1
7.1659,195.145784,22211.995762,7.192781,328.631978,431.510912,14.524444,67.463257,3.95363,1
7.201181,195.22215,22578.2244,7.149624,328.840658,418.531007,14.231025,66.418761,3.87832,1
5.897391,172.034385,30575.357138,8.649615,393.554892,426.505834,16.311658,74.543981,2.961602,0
7.027248,196.556344,21934.832921,7.136364,332.903056,423.556788,14.32364,65.609485,3.988255,0
8.693104,184.772809,13283.778053,6.521815,348.554792,560.96591,13.978348,71.733845,2.898223,0
7.112463,196.14045,21047.746309,7.055112,333.076737,428.093326,14.328266,65.905504,3.944534,0
5.803497,193.200991,19451.767603,4.146601,255.976746,365.477618,14.920616,8.577013,2.181714,1
7.07662,194.52457,21381.039884,6.960491,334.597663,423.111741,14.343582,66.155738,4.005061,0
7.183082,197.51267,21695.810417,7.069719,331.363392,433.391961,14.196761,68.541889,3.995229,1
7.507575,172.504021,18328.695899,6.907736,351.418634,377.075133,10.678255,68.852196,3.703001,0
7.152416,198.1102,21416.329439,6.94587,331.952833,432.18841,14.470154,68.004052,3.965905,0
7.119824,194.862688,22516.399885,7.065714,330.144305,425.76766,14.384658,66.524095,4.040772,1
7.074997,198.315623,23058.852296,7.284306,330.210574,422.019851,14.538825,66.346936,4.002151,1
7.055682,195.88975,21171.865344,6.996828,336.536993,429.49414,14.570116,64.71631,3.981634,0
7.164893,197.230832,22786.972508,7.083993,333.03806,427.890213,14.082303,64.978071,4.022568,1
